Time (s), Voltage (V), Current (A), SOC (%)
3431, 3.61, 0.20, 23.33, 
3432, 3.61, 0.20, 23.34, 
3433, 3.61, 0.20, 23.35, 
3434, 3.60, 0.20, 23.35, 
3435, 3.61, 0.20, 23.36, 
3436, 3.61, 0.20, 23.37, 
3437, 3.61, 0.20, 23.37, 
3438, 3.61, 0.20, 23.38, 
3439, 3.61, 0.20, 23.39, 
3440, 3.61, 0.20, 23.39, 
3441, 3.61, 0.20, 23.40, 
3442, 3.60, 0.20, 23.41, 
3443, 3.60, 0.20, 23.41, 
3444, 3.60, 0.20, 23.42, 
3445, 3.61, 0.20, 23.43, 
3446, 3.61, 0.20, 23.43, 
3447, 3.61, 0.20, 23.44, 
3448, 3.61, 0.20, 23.45, 
3449, 3.61, 0.20, 23.45, 
3450, 3.61, 0.20, 23.46, 
3451, 3.61, 0.20, 23.47, 
3452, 3.61, 0.20, 23.48, 
3453, 3.61, 0.20, 23.48, 
3454, 3.61, 0.20, 23.49, 
3455, 3.61, 0.20, 23.50, 
3456, 3.61, 0.20, 23.50, 
3457, 3.61, 0.20, 23.51, 
3458, 3.61, 0.20, 23.52, 
3459, 3.61, 0.20, 23.52, 
3460, 3.61, 0.20, 23.53, 
3461, 3.61, 0.20, 23.54, 
3462, 3.61, 0.20, 23.54, 
3463, 3.61, 0.20, 23.55, 
3464, 3.61, 0.20, 23.56, 
3465, 3.61, 0.20, 23.56, 
3466, 3.61, 0.20, 23.57, 
3467, 3.61, 0.20, 23.58, 
3468, 3.61, 0.20, 23.58, 
3469, 3.61, 0.20, 23.59, 
3470, 3.61, 0.20, 23.60, 
3471, 3.61, 0.20, 23.60, 
3472, 3.61, 0.20, 23.61, 
3473, 3.61, 0.20, 23.62, 
3474, 3.61, 0.20, 23.62, 
3475, 3.61, 0.20, 23.63, 
3476, 3.61, 0.20, 23.64, 
3477, 3.61, 0.20, 23.65, 
3478, 3.61, 0.20, 23.65, 
3479, 3.61, 0.20, 23.66, 
3480, 3.61, 0.20, 23.67, 
3481, 3.61, 0.20, 23.67, 
3482, 3.61, 0.20, 23.68, 
3483, 3.61, 0.20, 23.69, 
3484, 3.61, 0.20, 23.69, 
3485, 3.61, 0.20, 23.70, 
3486, 3.61, 0.20, 23.71, 
3487, 3.61, 0.20, 23.71, 
3488, 3.61, 0.20, 23.72, 
3489, 3.61, 0.20, 23.73, 
3490, 3.61, 0.20, 23.73, 
3491, 3.61, 0.20, 23.74, 
3492, 3.61, 0.20, 23.75, 
3493, 3.61, 0.20, 23.75, 
3494, 3.61, 0.20, 23.76, 
3495, 3.61, 0.20, 23.77, 
3496, 3.61, 0.20, 23.77, 
3497, 3.61, 0.20, 23.78, 
3498, 3.61, 0.20, 23.79, 
3499, 3.61, 0.20, 23.79, 
3500, 3.61, 0.20, 23.80, 
3501, 3.61, 0.20, 23.81, 
3502, 3.61, 0.20, 23.82, 
3503, 3.61, 0.20, 23.82, 
3504, 3.61, 0.20, 23.83, 
3505, 3.61, 0.20, 23.84, 
3506, 3.61, 0.20, 23.84, 
3507, 3.61, 0.20, 23.85, 
3508, 3.61, 0.20, 23.86, 
3509, 3.61, 0.20, 23.86, 
3510, 3.61, 0.20, 23.87, 
3511, 3.61, 0.20, 23.88, 
3512, 3.61, 0.20, 23.88, 
3513, 3.61, 0.20, 23.89, 
3514, 3.61, 0.20, 23.90, 
3515, 3.61, 0.20, 23.90, 
3516, 3.61, 0.20, 23.91, 
3517, 3.61, 0.20, 23.92, 
3518, 3.61, 0.20, 23.92, 
3519, 3.61, 0.20, 23.93, 
3520, 3.61, 0.20, 23.94, 
3521, 3.61, 0.20, 23.94, 
3522, 3.61, 0.20, 23.95, 
3523, 3.61, 0.20, 23.96, 
3524, 3.61, 0.20, 23.96, 
3525, 3.61, 0.20, 23.97, 
3526, 3.61, 0.20, 23.98, 
3527, 3.61, 0.20, 23.98, 
3528, 3.61, 0.20, 23.99, 
3529, 3.61, 0.20, 24.00, 
3530, 3.61, 0.20, 24.01, 
3531, 3.61, 0.20, 24.01, 
3532, 3.61, 0.20, 24.02, 
3533, 3.61, 0.20, 24.03, 
3534, 3.61, 0.20, 24.03, 
3535, 3.61, 0.20, 24.04, 
3536, 3.61, 0.20, 24.05, 
3537, 3.61, 0.20, 24.05, 
3538, 3.61, 0.20, 24.06, 
3539, 3.61, 0.20, 24.07, 
3540, 3.61, 0.20, 24.07, 
3541, 3.61, 0.20, 24.08, 
3542, 3.61, 0.20, 24.09, 
3543, 3.61, 0.20, 24.09, 
3544, 3.62, 0.20, 24.10, 
3545, 3.61, 0.20, 24.11, 
3546, 3.62, 0.20, 24.11, 
3547, 3.61, 0.20, 24.12, 
3548, 3.61, 0.20, 24.13, 
3549, 3.61, 0.20, 24.13, 
3550, 3.61, 0.20, 24.14, 
3551, 3.61, 0.20, 24.15, 
3552, 3.61, 0.20, 24.15, 
3553, 3.61, 0.20, 24.16, 
3554, 3.61, 0.20, 24.17, 
3555, 3.61, 0.20, 24.18, 
3556, 3.61, 0.20, 24.18, 
3557, 3.61, 0.20, 24.19, 
3558, 3.61, 0.20, 24.20, 
3559, 3.61, 0.20, 24.20, 
3560, 3.61, 0.20, 24.21, 
3561, 3.61, 0.20, 24.22, 
3562, 3.61, 0.20, 24.22, 
3563, 3.61, 0.20, 24.23, 
3564, 3.61, 0.20, 24.24, 
3565, 3.61, 0.20, 24.24, 
3566, 3.62, 0.20, 24.25, 
3567, 3.62, 0.20, 24.26, 
3568, 3.62, 0.20, 24.26, 
3569, 3.61, 0.20, 24.27, 
3570, 3.62, 0.20, 24.28, 
3571, 3.61, 0.20, 24.28, 
3572, 3.61, 0.20, 24.29, 
3573, 3.61, 0.20, 24.30, 
3574, 3.61, 0.20, 24.30, 
3575, 3.61, 0.20, 24.31, 
3576, 3.61, 0.20, 24.32, 
3577, 3.61, 0.20, 24.32, 
3578, 3.62, 0.20, 24.33, 
3579, 3.61, 0.20, 24.34, 
3580, 3.62, 0.20, 24.35, 
3581, 3.62, 0.20, 24.35, 
3582, 3.61, 0.20, 24.36, 
3583, 3.61, 0.20, 24.37, 
3584, 3.61, 0.20, 24.37, 
3585, 3.62, 0.20, 24.38, 
3586, 3.61, 0.20, 24.39, 
3587, 3.61, 0.20, 24.39, 
3588, 3.61, 0.20, 24.40, 
3589, 3.61, 0.20, 24.41, 
3590, 3.61, 0.20, 24.41, 
3591, 3.62, 0.20, 24.42, 
3592, 3.61, 0.20, 24.43, 
3593, 3.61, 0.20, 24.43, 
3594, 3.61, 0.20, 24.44, 
3595, 3.62, 0.20, 24.45, 
3596, 3.61, 0.20, 24.45, 
3597, 3.62, 0.20, 24.46, 
3598, 3.61, 0.20, 24.47, 
3599, 3.61, 0.20, 24.47, 
3600, 3.62, 0.20, 24.48, 
3601, 3.61, 0.20, 24.49, 
3602, 3.61, 0.20, 24.49, 
3603, 3.62, 0.20, 24.50, 
3604, 3.62, 0.20, 24.51, 
3605, 3.62, 0.20, 24.52, 
3606, 3.61, 0.20, 24.52, 
3607, 3.62, 0.20, 24.53, 
3608, 3.62, 0.20, 24.54, 
3609, 3.61, 0.20, 24.54, 
3610, 3.62, 0.20, 24.55, 
3611, 3.61, 0.20, 24.56, 
3612, 3.62, 0.20, 24.56, 
3613, 3.62, 0.20, 24.57, 
3614, 3.62, 0.20, 24.58, 
3615, 3.62, 0.20, 24.58, 
3616, 3.62, 0.20, 24.59, 
3617, 3.61, 0.20, 24.60, 
3618, 3.62, 0.20, 24.60, 
3619, 3.62, 0.20, 24.61, 
3620, 3.62, 0.20, 24.62, 
3621, 3.62, 0.20, 24.62, 
3622, 3.62, 0.20, 24.63, 
3623, 3.61, 0.20, 24.64, 
3624, 3.61, 0.20, 24.64, 
3625, 3.62, 0.20, 24.65, 
3626, 3.62, 0.20, 24.66, 
3627, 3.61, 0.20, 24.66, 
3628, 3.62, 0.20, 24.67, 
3629, 3.62, 0.20, 24.68, 
3630, 3.62, 0.20, 24.69, 
3631, 3.62, 0.20, 24.69, 
3632, 3.62, 0.20, 24.70, 
3633, 3.62, 0.20, 24.71, 
3634, 3.62, 0.20, 24.71, 
3635, 3.62, 0.20, 24.72, 
3636, 3.62, 0.20, 24.73, 
3637, 3.61, 0.20, 24.73, 
3638, 3.62, 0.20, 24.74, 
3639, 3.62, 0.20, 24.75, 
3640, 3.62, 0.20, 24.75, 
3641, 3.62, 0.20, 24.76, 
3642, 3.62, 0.20, 24.77, 
3643, 3.62, 0.20, 24.77, 
3644, 3.62, 0.20, 24.78, 
3645, 3.62, 0.20, 24.79, 
3646, 3.62, 0.20, 24.79, 
3647, 3.62, 0.20, 24.80, 
3648, 3.62, 0.20, 24.81, 
3649, 3.62, 0.20, 24.81, 
3650, 3.62, 0.20, 24.82, 
3651, 3.62, 0.20, 24.83, 
3652, 3.61, 0.20, 24.83, 
3653, 3.62, 0.20, 24.84, 
3654, 3.62, 0.20, 24.85, 
3655, 3.62, 0.20, 24.86, 
3656, 3.62, 0.20, 24.86, 
3657, 3.62, 0.20, 24.87, 
3658, 3.62, 0.20, 24.88, 
3659, 3.62, 0.20, 24.88, 
3660, 3.62, 0.20, 24.89, 
3661, 3.62, 0.20, 24.90, 
3662, 3.62, 0.20, 24.90, 
3663, 3.62, 0.20, 24.91, 
3664, 3.62, 0.20, 24.92, 
3665, 3.62, 0.20, 24.92, 
3666, 3.62, 0.20, 24.93, 
3667, 3.62, 0.20, 24.94, 
3668, 3.62, 0.20, 24.94, 
3669, 3.62, 0.20, 24.95, 
3670, 3.62, 0.20, 24.96, 
3671, 3.62, 0.20, 24.96, 
3672, 3.62, 0.20, 24.97, 
3673, 3.62, 0.20, 24.98, 
3674, 3.62, 0.20, 24.98, 
3675, 3.62, 0.20, 24.99, 
3676, 3.62, 0.20, 25.00, 
3677, 3.62, 0.20, 25.00, 
3678, 3.62, 0.20, 25.01, 
3679, 3.62, 0.20, 25.02, 
3680, 3.62, 0.20, 25.02, 
3681, 3.62, 0.20, 25.03, 
3682, 3.62, 0.20, 25.04, 
3683, 3.62, 0.20, 25.05, 
3684, 3.62, 0.20, 25.05, 
3685, 3.62, 0.20, 25.06, 
3686, 3.62, 0.20, 25.07, 
3687, 3.62, 0.20, 25.07, 
3688, 3.62, 0.20, 25.08, 
3689, 3.62, 0.20, 25.09, 
3690, 3.62, 0.20, 25.09, 
3691, 3.62, 0.20, 25.10, 
3692, 3.62, 0.20, 25.11, 
3693, 3.62, 0.20, 25.11, 
3694, 3.62, 0.20, 25.12, 
3695, 3.62, 0.20, 25.13, 
3696, 3.62, 0.20, 25.13, 
3697, 3.62, 0.20, 25.14, 
3698, 3.62, 0.20, 25.15, 
3699, 3.62, 0.20, 25.15, 
3700, 3.62, 0.20, 25.16, 
3701, 3.62, 0.20, 25.17, 
3702, 3.62, 0.20, 25.17, 
3703, 3.62, 0.20, 25.18, 
3704, 3.62, 0.20, 25.19, 
3705, 3.62, 0.20, 25.19, 
3706, 3.62, 0.20, 25.20, 
3707, 3.62, 0.20, 25.21, 
3708, 3.62, 0.20, 25.22, 
3709, 3.62, 0.20, 25.22, 
3710, 3.62, 0.20, 25.23, 
3711, 3.62, 0.20, 25.24, 
3712, 3.62, 0.20, 25.24, 
3713, 3.62, 0.20, 25.25, 
3714, 3.62, 0.20, 25.26, 
3715, 3.62, 0.20, 25.26, 
3716, 3.62, 0.20, 25.27, 
3717, 3.62, 0.20, 25.28, 
3718, 3.62, 0.20, 25.28, 
3719, 3.62, 0.20, 25.29, 
3720, 3.62, 0.20, 25.30, 
3721, 3.62, 0.20, 25.30, 
3722, 3.62, 0.20, 25.31, 
3723, 3.62, 0.20, 25.32, 
3724, 3.62, 0.20, 25.32, 
3725, 3.62, 0.20, 25.33, 
3726, 3.62, 0.20, 25.34, 
3727, 3.62, 0.20, 25.34, 
3728, 3.62, 0.20, 25.35, 
3729, 3.62, 0.20, 25.36, 
3730, 3.62, 0.20, 25.36, 
3731, 3.62, 0.20, 25.37, 
3732, 3.62, 0.20, 25.38, 
3733, 3.62, 0.20, 25.39, 
3734, 3.62, 0.20, 25.39, 
3735, 3.62, 0.20, 25.40, 
3736, 3.62, 0.20, 25.41, 
3737, 3.62, 0.20, 25.41, 
3738, 3.62, 0.20, 25.42, 
3739, 3.62, 0.20, 25.43, 
3740, 3.62, 0.20, 25.43, 
3741, 3.62, 0.20, 25.44, 
3742, 3.62, 0.20, 25.45, 
3743, 3.62, 0.20, 25.45, 
3744, 3.62, 0.20, 25.46, 
3745, 3.62, 0.20, 25.47, 
3746, 3.62, 0.20, 25.47, 
3747, 3.62, 0.20, 25.48, 
3748, 3.62, 0.20, 25.49, 
3749, 3.62, 0.20, 25.49, 
3750, 3.62, 0.20, 25.50, 
3751, 3.62, 0.20, 25.51, 
3752, 3.62, 0.20, 25.51, 
3753, 3.62, 0.20, 25.52, 
3754, 3.62, 0.20, 25.53, 
3755, 3.62, 0.20, 25.53, 
3756, 3.62, 0.20, 25.54, 
3757, 3.62, 0.20, 25.55, 
3758, 3.62, 0.20, 25.56, 
3759, 3.62, 0.20, 25.56, 
3760, 3.62, 0.20, 25.57, 
3761, 3.62, 0.20, 25.58, 
3762, 3.62, 0.20, 25.58, 
3763, 3.62, 0.20, 25.59, 
3764, 3.62, 0.20, 25.60, 
3765, 3.62, 0.20, 25.60, 
3766, 3.62, 0.20, 25.61, 
3767, 3.62, 0.20, 25.62, 
3768, 3.62, 0.20, 25.62, 
3769, 3.62, 0.20, 25.63, 
3770, 3.62, 0.20, 25.64, 
3771, 3.62, 0.20, 25.64, 
3772, 3.62, 0.20, 25.65, 
3773, 3.62, 0.20, 25.66, 
3774, 3.62, 0.20, 25.66, 
3775, 3.62, 0.20, 25.67, 
3776, 3.62, 0.20, 25.68, 
3777, 3.62, 0.20, 25.68, 
3778, 3.62, 0.20, 25.69, 
3779, 3.62, 0.20, 25.70, 
3780, 3.62, 0.20, 25.70, 
3781, 3.62, 0.20, 25.71, 
3782, 3.62, 0.20, 25.72, 
3783, 3.62, 0.20, 25.72, 
3784, 3.62, 0.20, 25.73, 
3785, 3.62, 0.20, 25.74, 
3786, 3.62, 0.20, 25.75, 
3787, 3.62, 0.20, 25.75, 
3788, 3.62, 0.20, 25.76, 
3789, 3.62, 0.20, 25.77, 
3790, 3.62, 0.20, 25.77, 
3791, 3.62, 0.20, 25.78, 
3792, 3.62, 0.20, 25.79, 
3793, 3.62, 0.20, 25.79, 
3794, 3.62, 0.20, 25.80, 
3795, 3.62, 0.20, 25.81, 
3796, 3.62, 0.20, 25.81, 
3797, 3.62, 0.20, 25.82, 
3798, 3.62, 0.20, 25.83, 
3799, 3.62, 0.20, 25.83, 
3800, 3.62, 0.20, 25.84, 
3801, 3.62, 0.20, 25.85, 
3802, 3.62, 0.20, 25.85, 
3803, 3.62, 0.20, 25.86, 
3804, 3.62, 0.20, 25.87, 
3805, 3.62, 0.20, 25.87, 
3806, 3.62, 0.20, 25.88, 
3807, 3.62, 0.20, 25.89, 
3808, 3.62, 0.20, 25.89, 
3809, 3.62, 0.20, 25.90, 
3810, 3.62, 0.20, 25.91, 
3811, 3.62, 0.20, 25.92, 
3812, 3.62, 0.20, 25.92, 
3813, 3.62, 0.20, 25.93, 
3814, 3.62, 0.20, 25.94, 
3815, 3.62, 0.20, 25.94, 
3816, 3.62, 0.20, 25.95, 
3817, 3.62, 0.20, 25.96, 
3818, 3.62, 0.20, 25.96, 
3819, 3.62, 0.20, 25.97, 
3820, 3.62, 0.20, 25.98, 
3821, 3.62, 0.20, 25.98, 
3822, 3.62, 0.20, 25.99, 
3823, 3.62, 0.20, 26.00, 
3824, 3.62, 0.20, 26.00, 
3825, 3.62, 0.20, 26.01, 
3826, 3.62, 0.20, 26.02, 
3827, 3.62, 0.20, 26.02, 
3828, 3.62, 0.20, 26.03, 
3829, 3.62, 0.20, 26.04, 
3830, 3.62, 0.20, 26.04, 
3831, 3.62, 0.20, 26.05, 
3832, 3.62, 0.20, 26.06, 
3833, 3.62, 0.20, 26.06, 
3834, 3.62, 0.20, 26.07, 
3835, 3.62, 0.20, 26.08, 
3836, 3.62, 0.20, 26.09, 
3837, 3.62, 0.20, 26.09, 
3838, 3.62, 0.20, 26.10, 
3839, 3.62, 0.20, 26.11, 
3840, 3.62, 0.20, 26.11, 
3841, 3.62, 0.20, 26.12, 
3842, 3.62, 0.20, 26.13, 
3843, 3.62, 0.20, 26.13, 
3844, 3.62, 0.20, 26.14, 
3845, 3.62, 0.20, 26.15, 
3846, 3.62, 0.20, 26.15, 
3847, 3.62, 0.20, 26.16, 
3848, 3.63, 0.20, 26.17, 
3849, 3.62, 0.20, 26.17, 
3850, 3.62, 0.20, 26.18, 
3851, 3.62, 0.20, 26.19, 
3852, 3.62, 0.20, 26.19, 
3853, 3.62, 0.20, 26.20, 
3854, 3.62, 0.20, 26.21, 
3855, 3.62, 0.20, 26.21, 
3856, 3.62, 0.20, 26.22, 
3857, 3.62, 0.20, 26.23, 
3858, 3.62, 0.20, 26.23, 
3859, 3.62, 0.20, 26.24, 
3860, 3.62, 0.20, 26.25, 
3861, 3.62, 0.20, 26.25, 
3862, 3.62, 0.20, 26.26, 
3863, 3.62, 0.20, 26.27, 
3864, 3.63, 0.20, 26.28, 
3865, 3.62, 0.20, 26.28, 
3866, 3.62, 0.20, 26.29, 
3867, 3.62, 0.20, 26.30, 
3868, 3.62, 0.20, 26.30, 
3869, 3.62, 0.20, 26.31, 
3870, 3.62, 0.20, 26.32, 
3871, 3.62, 0.20, 26.32, 
3872, 3.62, 0.20, 26.33, 
3873, 3.62, 0.20, 26.34, 
3874, 3.62, 0.20, 26.34, 
3875, 3.62, 0.20, 26.35, 
3876, 3.62, 0.20, 26.36, 
3877, 3.62, 0.20, 26.36, 
3878, 3.62, 0.20, 26.37, 
3879, 3.62, 0.20, 26.38, 
3880, 3.63, 0.20, 26.38, 
3881, 3.62, 0.20, 26.39, 
3882, 3.62, 0.20, 26.40, 
3883, 3.63, 0.20, 26.40, 
3884, 3.63, 0.20, 26.41, 
3885, 3.63, 0.20, 26.42, 
3886, 3.62, 0.20, 26.42, 
3887, 3.63, 0.20, 26.43, 
3888, 3.62, 0.20, 26.44, 
3889, 3.63, 0.20, 26.45, 
3890, 3.62, 0.20, 26.45, 
3891, 3.62, 0.20, 26.46, 
3892, 3.63, 0.20, 26.47, 
3893, 3.62, 0.20, 26.47, 
3894, 3.62, 0.20, 26.48, 
3895, 3.62, 0.20, 26.49, 
3896, 3.62, 0.20, 26.49, 
3897, 3.63, 0.20, 26.50, 
3898, 3.62, 0.20, 26.51, 
3899, 3.62, 0.20, 26.51, 
3900, 3.63, 0.20, 26.52, 
3901, 3.62, 0.20, 26.53, 
3902, 3.62, 0.20, 26.53, 
3903, 3.62, 0.20, 26.54, 
3904, 3.62, 0.20, 26.55, 
3905, 3.63, 0.20, 26.55, 
3906, 3.62, 0.20, 26.56, 
3907, 3.62, 0.20, 26.57, 
3908, 3.62, 0.20, 26.57, 
3909, 3.62, 0.20, 26.58, 
3910, 3.62, 0.20, 26.59, 
3911, 3.63, 0.20, 26.59, 
3912, 3.63, 0.20, 26.60, 
3913, 3.62, 0.20, 26.61, 
3914, 3.63, 0.20, 26.62, 
3915, 3.62, 0.20, 26.62, 
3916, 3.62, 0.20, 26.63, 
3917, 3.63, 0.20, 26.64, 
3918, 3.62, 0.20, 26.64, 
3919, 3.62, 0.20, 26.65, 
3920, 3.62, 0.20, 26.66, 
3921, 3.62, 0.20, 26.66, 
3922, 3.62, 0.20, 26.67, 
3923, 3.63, 0.20, 26.68, 
3924, 3.62, 0.20, 26.68, 
3925, 3.63, 0.20, 26.69, 
3926, 3.63, 0.20, 26.70, 
3927, 3.63, 0.20, 26.70, 
3928, 3.62, 0.20, 26.71, 
3929, 3.62, 0.20, 26.72, 
3930, 3.62, 0.20, 26.72, 
3931, 3.63, 0.20, 26.73, 
3932, 3.62, 0.20, 26.74, 
3933, 3.63, 0.20, 26.74, 
3934, 3.62, 0.20, 26.75, 
3935, 3.63, 0.20, 26.76, 
3936, 3.63, 0.20, 26.76, 
3937, 3.63, 0.20, 26.77, 
3938, 3.62, 0.20, 26.78, 
3939, 3.63, 0.20, 26.79, 
3940, 3.63, 0.20, 26.79, 
3941, 3.63, 0.20, 26.80, 
3942, 3.62, 0.20, 26.81, 
3943, 3.62, 0.20, 26.81, 
3944, 3.63, 0.20, 26.82, 
3945, 3.63, 0.20, 26.83, 
3946, 3.63, 0.20, 26.83, 
3947, 3.63, 0.20, 26.84, 
3948, 3.63, 0.20, 26.85, 
3949, 3.63, 0.20, 26.85, 
3950, 3.63, 0.20, 26.86, 
3951, 3.63, 0.20, 26.87, 
3952, 3.63, 0.20, 26.87, 
3953, 3.63, 0.20, 26.88, 
3954, 3.63, 0.20, 26.89, 
3955, 3.62, 0.20, 26.89, 
3956, 3.62, 0.20, 26.90, 
3957, 3.63, 0.20, 26.91, 
3958, 3.63, 0.20, 26.91, 
3959, 3.62, 0.20, 26.92, 
3960, 3.63, 0.20, 26.93, 
3961, 3.62, 0.20, 26.93, 
3962, 3.63, 0.20, 26.94, 
3963, 3.63, 0.20, 26.95, 
3964, 3.62, 0.20, 26.96, 
3965, 3.62, 0.20, 26.96, 
3966, 3.62, 0.20, 26.97, 
3967, 3.62, 0.20, 26.98, 
3968, 3.62, 0.20, 26.98, 
3969, 3.63, 0.20, 26.99, 
3970, 3.63, 0.20, 27.00, 
3971, 3.63, 0.20, 27.00, 
3972, 3.63, 0.20, 27.01, 
3973, 3.62, 0.20, 27.02, 
3974, 3.62, 0.20, 27.02, 
3975, 3.63, 0.20, 27.03, 
3976, 3.63, 0.20, 27.04, 
3977, 3.63, 0.20, 27.04, 
3978, 3.63, 0.20, 27.05, 
3979, 3.63, 0.20, 27.06, 
3980, 3.63, 0.20, 27.06, 
3981, 3.63, 0.20, 27.07, 
3982, 3.63, 0.20, 27.08, 
3983, 3.63, 0.20, 27.08, 
3984, 3.62, 0.20, 27.09, 
3985, 3.63, 0.20, 27.10, 
3986, 3.63, 0.20, 27.10, 
3987, 3.63, 0.20, 27.11, 
3988, 3.63, 0.20, 27.12, 
3989, 3.63, 0.20, 27.12, 
3990, 3.63, 0.20, 27.13, 
3991, 3.63, 0.20, 27.14, 
3992, 3.63, 0.20, 27.15, 
3993, 3.63, 0.20, 27.15, 
3994, 3.63, 0.20, 27.16, 
3995, 3.63, 0.20, 27.17, 
3996, 3.63, 0.20, 27.17, 
3997, 3.63, 0.20, 27.18, 
3998, 3.63, 0.20, 27.19, 
3999, 3.63, 0.20, 27.19, 
4000, 3.63, 0.20, 27.20, 
4001, 3.62, 0.20, 27.21, 
4002, 3.63, 0.20, 27.21, 
4003, 3.63, 0.20, 27.22, 
4004, 3.62, 0.20, 27.23, 
4005, 3.63, 0.20, 27.23, 
4006, 3.63, 0.20, 27.24, 
4007, 3.63, 0.20, 27.25, 
4008, 3.63, 0.20, 27.25, 
4009, 3.63, 0.20, 27.26, 
4010, 3.63, 0.20, 27.27, 
4011, 3.62, 0.20, 27.27, 
4012, 3.63, 0.20, 27.28, 
4013, 3.63, 0.20, 27.29, 
4014, 3.63, 0.20, 27.29, 
4015, 3.63, 0.20, 27.30, 
4016, 3.63, 0.20, 27.31, 
4017, 3.63, 0.20, 27.32, 
4018, 3.63, 0.20, 27.32, 
4019, 3.63, 0.20, 27.33, 
4020, 3.63, 0.20, 27.34, 
4021, 3.63, 0.20, 27.34, 
4022, 3.63, 0.20, 27.35, 
4023, 3.63, 0.20, 27.36, 
4024, 3.63, 0.20, 27.36, 
4025, 3.63, 0.20, 27.37, 
4026, 3.63, 0.20, 27.38, 
4027, 3.63, 0.20, 27.38, 
4028, 3.63, 0.20, 27.39, 
4029, 3.62, 0.20, 27.40, 
4030, 3.63, 0.20, 27.40, 
4031, 3.63, 0.20, 27.41, 
4032, 3.63, 0.20, 27.42, 
4033, 3.63, 0.20, 27.42, 
4034, 3.63, 0.20, 27.43, 
4035, 3.63, 0.20, 27.44, 
4036, 3.63, 0.20, 27.44, 
4037, 3.63, 0.20, 27.45, 
4038, 3.63, 0.20, 27.46, 
4039, 3.62, 0.20, 27.46, 
4040, 3.63, 0.20, 27.47, 
4041, 3.63, 0.20, 27.48, 
4042, 3.63, 0.20, 27.49, 
4043, 3.63, 0.20, 27.49, 
4044, 3.63, 0.20, 27.50, 
4045, 3.63, 0.20, 27.51, 
4046, 3.63, 0.20, 27.51, 
4047, 3.63, 0.20, 27.52, 
4048, 3.63, 0.20, 27.53, 
4049, 3.63, 0.20, 27.53, 
4050, 3.63, 0.20, 27.54, 
4051, 3.63, 0.20, 27.55, 
4052, 3.63, 0.20, 27.55, 
4053, 3.63, 0.20, 27.56, 
4054, 3.63, 0.20, 27.57, 
4055, 3.63, 0.20, 27.57, 
4056, 3.63, 0.20, 27.58, 
4057, 3.63, 0.20, 27.59, 
4058, 3.63, 0.20, 27.59, 
4059, 3.63, 0.20, 27.60, 
4060, 3.63, 0.20, 27.61, 
4061, 3.63, 0.20, 27.61, 
4062, 3.63, 0.20, 27.62, 
4063, 3.63, 0.20, 27.63, 
4064, 3.63, 0.20, 27.63, 
4065, 3.63, 0.20, 27.64, 
4066, 3.63, 0.20, 27.65, 
4067, 3.63, 0.20, 27.66, 
4068, 3.63, 0.20, 27.66, 
4069, 3.63, 0.20, 27.67, 
4070, 3.63, 0.20, 27.68, 
4071, 3.63, 0.20, 27.68, 
4072, 3.63, 0.20, 27.69, 
4073, 3.63, 0.20, 27.70, 
4074, 3.63, 0.20, 27.70, 
4075, 3.63, 0.20, 27.71, 
4076, 3.63, 0.20, 27.72, 
4077, 3.63, 0.20, 27.72, 
4078, 3.63, 0.20, 27.73, 
4079, 3.63, 0.20, 27.74, 
4080, 3.63, 0.20, 27.74, 
4081, 3.63, 0.20, 27.75, 
4082, 3.63, 0.20, 27.76, 
4083, 3.63, 0.20, 27.76, 
4084, 3.63, 0.20, 27.77, 
4085, 3.63, 0.20, 27.78, 
4086, 3.63, 0.20, 27.78, 
4087, 3.63, 0.20, 27.79, 
4088, 3.63, 0.20, 27.80, 
4089, 3.63, 0.20, 27.80, 
4090, 3.63, 0.20, 27.81, 
4091, 3.63, 0.20, 27.82, 
4092, 3.63, 0.20, 27.83, 
4093, 3.63, 0.20, 27.83, 
4094, 3.63, 0.20, 27.84, 
4095, 3.63, 0.20, 27.85, 
4096, 3.63, 0.20, 27.85, 
4097, 3.63, 0.20, 27.86, 
4098, 3.63, 0.20, 27.87, 
4099, 3.63, 0.20, 27.87, 
4100, 3.63, 0.20, 27.88, 
4101, 3.63, 0.20, 27.89, 
4102, 3.63, 0.20, 27.89, 
4103, 3.63, 0.20, 27.90, 
4104, 3.63, 0.20, 27.91, 
4105, 3.63, 0.20, 27.91, 
4106, 3.63, 0.20, 27.92, 
4107, 3.63, 0.20, 27.93, 
4108, 3.63, 0.20, 27.93, 
4109, 3.63, 0.20, 27.94, 
4110, 3.63, 0.20, 27.95, 
4111, 3.63, 0.20, 27.95, 
4112, 3.63, 0.20, 27.96, 
4113, 3.63, 0.20, 27.97, 
4114, 3.63, 0.20, 27.97, 
4115, 3.63, 0.20, 27.98, 
4116, 3.63, 0.20, 27.99, 
4117, 3.63, 0.20, 28.00, 
4118, 3.63, 0.20, 28.00, 
4119, 3.63, 0.20, 28.01, 
4120, 3.63, 0.20, 28.02, 
4121, 3.63, 0.20, 28.02, 
4122, 3.63, 0.20, 28.03, 
4123, 3.63, 0.20, 28.04, 
4124, 3.63, 0.20, 28.04, 
4125, 3.63, 0.20, 28.05, 
4126, 3.63, 0.20, 28.06, 
4127, 3.63, 0.20, 28.06, 
4128, 3.63, 0.20, 28.07, 
