Time (s), Voltage (V), Current (A), SOC (%)
730, 3.38, 0.54, 15.66, 
731, 3.38, 0.54, 15.68, 
732, 3.38, 0.54, 15.70, 
733, 3.38, 0.54, 15.72, 
734, 3.38, 0.54, 15.74, 
735, 3.38, 0.54, 15.76, 
736, 3.38, 0.54, 15.77, 
737, 3.38, 0.54, 15.79, 
738, 3.38, 0.54, 15.81, 
739, 3.38, 0.54, 15.83, 
740, 3.38, 0.54, 15.85, 
741, 3.38, 0.54, 15.87, 
742, 3.38, 0.54, 15.89, 
743, 3.38, 0.54, 15.90, 
744, 3.38, 0.54, 15.92, 
745, 3.39, 0.54, 15.94, 
746, 3.38, 0.54, 15.96, 
747, 3.39, 0.53, 15.98, 
748, 3.38, 0.54, 16.00, 
749, 3.38, 0.53, 16.02, 
750, 3.39, 0.54, 16.03, 
751, 3.38, 0.54, 16.05, 
752, 3.39, 0.53, 16.07, 
753, 3.38, 0.54, 16.09, 
754, 3.39, 0.53, 16.11, 
755, 3.39, 0.53, 16.13, 
756, 3.39, 0.53, 16.15, 
757, 3.39, 0.53, 16.16, 
758, 3.39, 0.53, 16.18, 
759, 3.39, 0.53, 16.20, 
760, 3.38, 0.53, 16.22, 
761, 3.39, 0.53, 16.24, 
762, 3.39, 0.53, 16.26, 
763, 3.38, 0.53, 16.28, 
764, 3.39, 0.53, 16.29, 
765, 3.39, 0.53, 16.31, 
766, 3.39, 0.53, 16.33, 
767, 3.39, 0.53, 16.35, 
768, 3.39, 0.53, 16.37, 
769, 3.39, 0.53, 16.39, 
770, 3.39, 0.53, 16.41, 
771, 3.39, 0.53, 16.42, 
772, 3.39, 0.53, 16.44, 
773, 3.39, 0.53, 16.46, 
774, 3.39, 0.53, 16.48, 
775, 3.39, 0.53, 16.50, 
776, 3.39, 0.53, 16.52, 
777, 3.39, 0.53, 16.54, 
778, 3.39, 0.53, 16.55, 
779, 3.39, 0.53, 16.57, 
780, 3.39, 0.53, 16.59, 
781, 3.39, 0.53, 16.61, 
782, 3.39, 0.53, 16.63, 
783, 3.39, 0.53, 16.65, 
784, 3.39, 0.53, 16.66, 
785, 3.39, 0.53, 16.68, 
786, 3.39, 0.53, 16.70, 
787, 3.39, 0.53, 16.72, 
788, 3.39, 0.53, 16.74, 
789, 3.39, 0.53, 16.76, 
790, 3.39, 0.53, 16.78, 
791, 3.39, 0.53, 16.79, 
792, 3.39, 0.53, 16.81, 
793, 3.39, 0.53, 16.83, 
794, 3.39, 0.53, 16.85, 
795, 3.39, 0.53, 16.87, 
796, 3.39, 0.53, 16.89, 
797, 3.39, 0.53, 16.90, 
798, 3.39, 0.53, 16.92, 
799, 3.39, 0.53, 16.94, 
800, 3.39, 0.53, 16.96, 
801, 3.40, 0.53, 16.98, 
802, 3.39, 0.53, 17.00, 
803, 3.39, 0.53, 17.01, 
804, 3.39, 0.53, 17.03, 
805, 3.39, 0.53, 17.05, 
806, 3.39, 0.53, 17.07, 
807, 3.39, 0.53, 17.09, 
808, 3.39, 0.53, 17.11, 
809, 3.39, 0.53, 17.12, 
810, 3.40, 0.53, 17.14, 
811, 3.40, 0.53, 17.16, 
812, 3.39, 0.53, 17.18, 
813, 3.39, 0.53, 17.20, 
814, 3.40, 0.53, 17.22, 
815, 3.40, 0.53, 17.23, 
816, 3.40, 0.53, 17.25, 
817, 3.40, 0.53, 17.27, 
818, 3.40, 0.53, 17.29, 
819, 3.40, 0.53, 17.31, 
820, 3.40, 0.53, 17.33, 
821, 3.40, 0.53, 17.34, 
822, 3.40, 0.53, 17.36, 
823, 3.40, 0.53, 17.38, 
824, 3.40, 0.53, 17.40, 
825, 3.40, 0.53, 17.42, 
826, 3.40, 0.53, 17.44, 
827, 3.39, 0.53, 17.45, 
828, 3.40, 0.52, 17.47, 
829, 3.40, 0.52, 17.49, 
830, 3.40, 0.52, 17.51, 
831, 3.40, 0.53, 17.53, 
832, 3.40, 0.52, 17.55, 
833, 3.40, 0.52, 17.56, 
834, 3.40, 0.52, 17.58, 
835, 3.40, 0.52, 17.60, 
836, 3.40, 0.52, 17.62, 
837, 3.40, 0.52, 17.64, 
838, 3.40, 0.52, 17.65, 
839, 3.40, 0.52, 17.67, 
840, 3.40, 0.52, 17.69, 
841, 3.40, 0.52, 17.71, 
842, 3.40, 0.52, 17.73, 
843, 3.40, 0.52, 17.75, 
844, 3.41, 0.52, 17.76, 
845, 3.40, 0.52, 17.78, 
846, 3.41, 0.52, 17.80, 
847, 3.40, 0.52, 17.82, 
848, 3.40, 0.52, 17.84, 
849, 3.40, 0.52, 17.85, 
850, 3.40, 0.52, 17.87, 
851, 3.41, 0.52, 17.89, 
852, 3.40, 0.52, 17.91, 
853, 3.40, 0.52, 17.93, 
854, 3.41, 0.52, 17.95, 
855, 3.41, 0.52, 17.96, 
856, 3.40, 0.52, 17.98, 
857, 3.40, 0.52, 18.00, 
858, 3.40, 0.52, 18.02, 
859, 3.40, 0.52, 18.04, 
860, 3.40, 0.52, 18.05, 
861, 3.40, 0.52, 18.07, 
862, 3.40, 0.52, 18.09, 
863, 3.40, 0.52, 18.11, 
864, 3.40, 0.52, 18.13, 
865, 3.40, 0.52, 18.14, 
866, 3.40, 0.52, 18.16, 
867, 3.40, 0.52, 18.18, 
868, 3.40, 0.52, 18.20, 
869, 3.41, 0.52, 18.22, 
870, 3.41, 0.52, 18.24, 
871, 3.40, 0.52, 18.25, 
872, 3.40, 0.52, 18.27, 
873, 3.41, 0.52, 18.29, 
874, 3.40, 0.52, 18.31, 
875, 3.41, 0.52, 18.33, 
876, 3.40, 0.52, 18.34, 
877, 3.40, 0.52, 18.36, 
878, 3.41, 0.52, 18.38, 
879, 3.41, 0.52, 18.40, 
880, 3.41, 0.52, 18.42, 
881, 3.41, 0.52, 18.43, 
882, 3.41, 0.52, 18.45, 
883, 3.41, 0.52, 18.47, 
884, 3.41, 0.52, 18.49, 
885, 3.41, 0.52, 18.51, 
886, 3.41, 0.52, 18.52, 
887, 3.41, 0.52, 18.54, 
888, 3.41, 0.52, 18.56, 
889, 3.41, 0.52, 18.58, 
890, 3.41, 0.52, 18.60, 
891, 3.41, 0.52, 18.61, 
892, 3.41, 0.52, 18.63, 
893, 3.41, 0.52, 18.65, 
894, 3.41, 0.52, 18.67, 
895, 3.41, 0.52, 18.69, 
896, 3.41, 0.52, 18.70, 
897, 3.41, 0.52, 18.72, 
898, 3.41, 0.52, 18.74, 
899, 3.41, 0.52, 18.76, 
900, 3.41, 0.52, 18.78, 
901, 3.41, 0.52, 18.79, 
902, 3.42, 0.52, 18.81, 
903, 3.41, 0.52, 18.83, 
904, 3.41, 0.52, 18.85, 
905, 3.41, 0.52, 18.87, 
906, 3.41, 0.52, 18.88, 
907, 3.41, 0.52, 18.90, 
908, 3.41, 0.52, 18.92, 
909, 3.41, 0.52, 18.94, 
910, 3.41, 0.52, 18.96, 
911, 3.41, 0.52, 18.97, 
912, 3.42, 0.52, 18.99, 
913, 3.41, 0.52, 19.01, 
914, 3.42, 0.52, 19.03, 
915, 3.41, 0.52, 19.05, 
916, 3.42, 0.51, 19.06, 
917, 3.42, 0.52, 19.08, 
918, 3.42, 0.51, 19.10, 
919, 3.41, 0.52, 19.12, 
920, 3.42, 0.51, 19.13, 
921, 3.41, 0.51, 19.15, 
922, 3.41, 0.51, 19.17, 
923, 3.41, 0.51, 19.19, 
924, 3.42, 0.51, 19.21, 
925, 3.42, 0.52, 19.22, 
926, 3.42, 0.51, 19.24, 
927, 3.41, 0.51, 19.26, 
928, 3.42, 0.51, 19.28, 
929, 3.42, 0.51, 19.30, 
930, 3.42, 0.51, 19.31, 
931, 3.42, 0.51, 19.33, 
932, 3.42, 0.51, 19.35, 
933, 3.41, 0.51, 19.37, 
934, 3.41, 0.51, 19.38, 
935, 3.41, 0.51, 19.40, 
936, 3.42, 0.51, 19.42, 
937, 3.42, 0.51, 19.44, 
938, 3.42, 0.51, 19.46, 
939, 3.42, 0.51, 19.47, 
940, 3.42, 0.51, 19.49, 
941, 3.42, 0.51, 19.51, 
942, 3.42, 0.51, 19.53, 
943, 3.42, 0.51, 19.54, 
944, 3.42, 0.51, 19.56, 
945, 3.41, 0.51, 19.58, 
946, 3.42, 0.51, 19.60, 
947, 3.42, 0.51, 19.62, 
948, 3.42, 0.51, 19.63, 
949, 3.42, 0.51, 19.65, 
950, 3.42, 0.51, 19.67, 
951, 3.42, 0.51, 19.69, 
952, 3.42, 0.51, 19.70, 
953, 3.42, 0.51, 19.72, 
954, 3.42, 0.51, 19.74, 
955, 3.42, 0.51, 19.76, 
956, 3.42, 0.51, 19.78, 
957, 3.42, 0.51, 19.79, 
958, 3.42, 0.51, 19.81, 
959, 3.42, 0.51, 19.83, 
960, 3.43, 0.51, 19.85, 
961, 3.42, 0.51, 19.86, 
962, 3.42, 0.51, 19.88, 
963, 3.42, 0.51, 19.90, 
964, 3.42, 0.51, 19.92, 
965, 3.42, 0.51, 19.94, 
966, 3.42, 0.51, 19.95, 
967, 3.42, 0.51, 19.97, 
968, 3.42, 0.51, 19.99, 
969, 3.42, 0.51, 20.01, 
970, 3.42, 0.51, 20.02, 
971, 3.42, 0.51, 20.04, 
972, 3.42, 0.51, 20.06, 
973, 3.42, 0.51, 20.08, 
974, 3.42, 0.51, 20.09, 
975, 3.43, 0.51, 20.11, 
976, 3.42, 0.51, 20.13, 
977, 3.42, 0.51, 20.15, 
978, 3.42, 0.51, 20.17, 
979, 3.42, 0.51, 20.18, 
980, 3.42, 0.51, 20.20, 
981, 3.43, 0.51, 20.22, 
982, 3.43, 0.51, 20.24, 
983, 3.42, 0.51, 20.25, 
984, 3.42, 0.51, 20.27, 
985, 3.43, 0.51, 20.29, 
986, 3.43, 0.51, 20.31, 
987, 3.42, 0.51, 20.32, 
988, 3.43, 0.51, 20.34, 
989, 3.42, 0.51, 20.36, 
990, 3.43, 0.51, 20.38, 
991, 3.42, 0.51, 20.39, 
992, 3.42, 0.51, 20.41, 
993, 3.43, 0.51, 20.43, 
994, 3.43, 0.51, 20.45, 
995, 3.43, 0.51, 20.46, 
996, 3.43, 0.51, 20.48, 
997, 3.43, 0.51, 20.50, 
998, 3.43, 0.51, 20.52, 
999, 3.43, 0.51, 20.53, 
1000, 3.43, 0.51, 20.55, 
1001, 3.43, 0.51, 20.57, 
1002, 3.43, 0.51, 20.59, 
1003, 3.43, 0.51, 20.61, 
1004, 3.43, 0.50, 20.62, 
1005, 3.43, 0.51, 20.64, 
1006, 3.43, 0.51, 20.66, 
1007, 3.43, 0.51, 20.68, 
1008, 3.43, 0.50, 20.69, 
1009, 3.43, 0.50, 20.71, 
1010, 3.43, 0.50, 20.73, 
1011, 3.43, 0.50, 20.75, 
1012, 3.43, 0.50, 20.76, 
1013, 3.44, 0.50, 20.78, 
1014, 3.43, 0.50, 20.80, 
1015, 3.43, 0.51, 20.82, 
1016, 3.43, 0.50, 20.83, 
1017, 3.43, 0.50, 20.85, 
1018, 3.43, 0.50, 20.87, 
1019, 3.43, 0.50, 20.89, 
1020, 3.43, 0.50, 20.90, 
1021, 3.43, 0.50, 20.92, 
1022, 3.43, 0.50, 20.94, 
1023, 3.43, 0.50, 20.96, 
1024, 3.43, 0.50, 20.97, 
1025, 3.43, 0.50, 20.99, 
1026, 3.43, 0.50, 21.01, 
1027, 3.43, 0.50, 21.03, 
1028, 3.43, 0.50, 21.04, 
1029, 3.43, 0.50, 21.06, 
1030, 3.43, 0.50, 21.08, 
1031, 3.43, 0.50, 21.10, 
1032, 3.43, 0.50, 21.11, 
1033, 3.43, 0.50, 21.13, 
1034, 3.43, 0.50, 21.15, 
1035, 3.43, 0.50, 21.17, 
1036, 3.43, 0.50, 21.18, 
1037, 3.43, 0.50, 21.20, 
1038, 3.43, 0.50, 21.22, 
1039, 3.43, 0.50, 21.24, 
1040, 3.43, 0.50, 21.25, 
1041, 3.43, 0.50, 21.27, 
1042, 3.43, 0.50, 21.29, 
1043, 3.43, 0.50, 21.30, 
1044, 3.44, 0.50, 21.32, 
1045, 3.43, 0.50, 21.34, 
1046, 3.44, 0.50, 21.36, 
1047, 3.44, 0.50, 21.37, 
1048, 3.44, 0.50, 21.39, 
1049, 3.43, 0.50, 21.41, 
1050, 3.43, 0.50, 21.43, 
1051, 3.43, 0.50, 21.44, 
1052, 3.44, 0.50, 21.46, 
1053, 3.44, 0.50, 21.48, 
1054, 3.44, 0.50, 21.50, 
1055, 3.43, 0.50, 21.51, 
1056, 3.44, 0.50, 21.53, 
1057, 3.44, 0.50, 21.55, 
1058, 3.43, 0.50, 21.57, 
1059, 3.44, 0.50, 21.58, 
1060, 3.44, 0.50, 21.60, 
1061, 3.44, 0.50, 21.62, 
1062, 3.43, 0.50, 21.63, 
1063, 3.44, 0.50, 21.65, 
1064, 3.44, 0.50, 21.67, 
1065, 3.44, 0.50, 21.69, 
1066, 3.44, 0.50, 21.70, 
1067, 3.44, 0.50, 21.72, 
1068, 3.43, 0.50, 21.74, 
1069, 3.44, 0.50, 21.76, 
1070, 3.43, 0.50, 21.77, 
1071, 3.44, 0.50, 21.79, 
1072, 3.44, 0.50, 21.81, 
1073, 3.44, 0.50, 21.83, 
1074, 3.43, 0.50, 21.84, 
1075, 3.44, 0.50, 21.86, 
1076, 3.43, 0.50, 21.88, 
1077, 3.44, 0.50, 21.89, 
1078, 3.44, 0.50, 21.91, 
1079, 3.44, 0.50, 21.93, 
1080, 3.44, 0.50, 21.95, 
1081, 3.44, 0.50, 21.96, 
1082, 3.44, 0.50, 21.98, 
1083, 3.44, 0.50, 22.00, 
1084, 3.44, 0.50, 22.02, 
1085, 3.44, 0.50, 22.03, 
1086, 3.44, 0.50, 22.05, 
1087, 3.44, 0.50, 22.07, 
1088, 3.44, 0.50, 22.08, 
1089, 3.44, 0.50, 22.10, 
1090, 3.44, 0.50, 22.12, 
1091, 3.44, 0.50, 22.14, 
1092, 3.44, 0.50, 22.15, 
1093, 3.44, 0.50, 22.17, 
1094, 3.44, 0.50, 22.19, 
1095, 3.44, 0.50, 22.21, 
1096, 3.44, 0.50, 22.22, 
1097, 3.44, 0.50, 22.24, 
1098, 3.44, 0.50, 22.26, 
1099, 3.44, 0.50, 22.27, 
1100, 3.44, 0.50, 22.29, 
1101, 3.45, 0.50, 22.31, 
1102, 3.44, 0.50, 22.33, 
1103, 3.44, 0.50, 22.34, 
1104, 3.44, 0.50, 22.36, 
1105, 3.44, 0.50, 22.38, 
1106, 3.44, 0.50, 22.40, 
1107, 3.44, 0.50, 22.41, 
1108, 3.44, 0.50, 22.43, 
1109, 3.44, 0.50, 22.45, 
1110, 3.44, 0.50, 22.46, 
1111, 3.44, 0.50, 22.48, 
1112, 3.44, 0.49, 22.50, 
1113, 3.44, 0.50, 22.52, 
1114, 3.44, 0.50, 22.53, 
1115, 3.45, 0.49, 22.55, 
1116, 3.45, 0.50, 22.57, 
1117, 3.45, 0.49, 22.58, 
1118, 3.45, 0.49, 22.60, 
1119, 3.45, 0.49, 22.62, 
1120, 3.44, 0.50, 22.64, 
1121, 3.45, 0.49, 22.65, 
1122, 3.45, 0.49, 22.67, 
1123, 3.45, 0.49, 22.69, 
1124, 3.45, 0.49, 22.70, 
1125, 3.44, 0.49, 22.72, 
1126, 3.44, 0.49, 22.74, 
1127, 3.44, 0.49, 22.76, 
1128, 3.45, 0.49, 22.77, 
1129, 3.45, 0.49, 22.79, 
1130, 3.45, 0.49, 22.81, 
1131, 3.45, 0.49, 22.83, 
1132, 3.45, 0.49, 22.84, 
1133, 3.45, 0.49, 22.86, 
1134, 3.45, 0.49, 22.88, 
1135, 3.45, 0.49, 22.89, 
1136, 3.45, 0.49, 22.91, 
1137, 3.45, 0.49, 22.93, 
1138, 3.45, 0.49, 22.94, 
1139, 3.45, 0.49, 22.96, 
1140, 3.44, 0.49, 22.98, 
1141, 3.45, 0.49, 23.00, 
1142, 3.45, 0.49, 23.01, 
1143, 3.45, 0.49, 23.03, 
1144, 3.44, 0.49, 23.05, 
1145, 3.45, 0.49, 23.06, 
1146, 3.45, 0.49, 23.08, 
1147, 3.44, 0.49, 23.10, 
1148, 3.45, 0.49, 23.12, 
1149, 3.45, 0.49, 23.13, 
1150, 3.44, 0.49, 23.15, 
1151, 3.44, 0.49, 23.17, 
1152, 3.45, 0.49, 23.18, 
1153, 3.44, 0.49, 23.20, 
1154, 3.45, 0.49, 23.22, 
1155, 3.45, 0.49, 23.24, 
1156, 3.44, 0.49, 23.25, 
1157, 3.45, 0.49, 23.27, 
1158, 3.45, 0.49, 23.29, 
1159, 3.45, 0.49, 23.30, 
1160, 3.45, 0.49, 23.32, 
1161, 3.45, 0.49, 23.34, 
1162, 3.45, 0.49, 23.36, 
1163, 3.45, 0.49, 23.37, 
1164, 3.45, 0.49, 23.39, 
1165, 3.45, 0.49, 23.41, 
1166, 3.45, 0.49, 23.42, 
1167, 3.45, 0.49, 23.44, 
1168, 3.45, 0.49, 23.46, 
1169, 3.45, 0.49, 23.47, 
1170, 3.45, 0.49, 23.49, 
1171, 3.45, 0.49, 23.51, 
1172, 3.45, 0.49, 23.53, 
1173, 3.45, 0.49, 23.54, 
1174, 3.45, 0.49, 23.56, 
1175, 3.45, 0.49, 23.58, 
1176, 3.45, 0.49, 23.59, 
1177, 3.46, 0.49, 23.61, 
1178, 3.45, 0.49, 23.63, 
1179, 3.45, 0.49, 23.64, 
1180, 3.45, 0.49, 23.66, 
1181, 3.45, 0.49, 23.68, 
1182, 3.45, 0.49, 23.70, 
1183, 3.45, 0.49, 23.71, 
1184, 3.46, 0.49, 23.73, 
1185, 3.45, 0.49, 23.75, 
1186, 3.45, 0.49, 23.76, 
1187, 3.45, 0.49, 23.78, 
1188, 3.45, 0.49, 23.80, 
1189, 3.45, 0.49, 23.81, 
1190, 3.45, 0.49, 23.83, 
1191, 3.45, 0.49, 23.85, 
1192, 3.45, 0.49, 23.87, 
1193, 3.45, 0.49, 23.88, 
1194, 3.45, 0.49, 23.90, 
1195, 3.45, 0.49, 23.92, 
1196, 3.45, 0.49, 23.93, 
1197, 3.45, 0.49, 23.95, 
1198, 3.45, 0.49, 23.97, 
1199, 3.46, 0.49, 23.98, 
1200, 3.45, 0.49, 24.00, 
1201, 3.45, 0.49, 24.02, 
1202, 3.45, 0.49, 24.03, 
1203, 3.46, 0.49, 24.05, 
1204, 3.46, 0.49, 24.07, 
1205, 3.45, 0.49, 24.09, 
1206, 3.45, 0.49, 24.10, 
1207, 3.45, 0.49, 24.12, 
1208, 3.45, 0.49, 24.14, 
1209, 3.45, 0.49, 24.15, 
1210, 3.45, 0.49, 24.17, 
1211, 3.46, 0.49, 24.19, 
1212, 3.45, 0.49, 24.20, 
1213, 3.46, 0.49, 24.22, 
1214, 3.46, 0.49, 24.24, 
1215, 3.45, 0.49, 24.25, 
1216, 3.45, 0.49, 24.27, 
1217, 3.45, 0.49, 24.29, 
1218, 3.45, 0.49, 24.31, 
1219, 3.46, 0.49, 24.32, 
1220, 3.45, 0.49, 24.34, 
1221, 3.45, 0.49, 24.36, 
1222, 3.45, 0.49, 24.37, 
1223, 3.46, 0.49, 24.39, 
1224, 3.46, 0.49, 24.41, 
1225, 3.45, 0.49, 24.42, 
1226, 3.46, 0.49, 24.44, 
1227, 3.46, 0.49, 24.46, 
1228, 3.46, 0.49, 24.47, 
1229, 3.45, 0.48, 24.49, 
1230, 3.45, 0.49, 24.51, 
1231, 3.45, 0.49, 24.52, 
1232, 3.46, 0.49, 24.54, 
1233, 3.46, 0.49, 24.56, 
1234, 3.45, 0.49, 24.58, 
1235, 3.46, 0.48, 24.59, 
1236, 3.45, 0.49, 24.61, 
1237, 3.46, 0.49, 24.63, 
1238, 3.46, 0.49, 24.64, 
1239, 3.45, 0.49, 24.66, 
1240, 3.46, 0.48, 24.68, 
1241, 3.46, 0.48, 24.69, 
1242, 3.46, 0.48, 24.71, 
1243, 3.46, 0.48, 24.73, 
1244, 3.46, 0.49, 24.74, 
1245, 3.46, 0.48, 24.76, 
1246, 3.46, 0.48, 24.78, 
1247, 3.46, 0.48, 24.79, 
1248, 3.45, 0.48, 24.81, 
1249, 3.46, 0.48, 24.83, 
1250, 3.46, 0.48, 24.84, 
1251, 3.46, 0.48, 24.86, 
1252, 3.46, 0.48, 24.88, 
1253, 3.46, 0.48, 24.90, 
1254, 3.45, 0.48, 24.91, 
1255, 3.46, 0.48, 24.93, 
1256, 3.46, 0.48, 24.95, 
1257, 3.46, 0.48, 24.96, 
1258, 3.46, 0.48, 24.98, 
1259, 3.46, 0.48, 25.00, 
1260, 3.46, 0.48, 25.01, 
1261, 3.46, 0.48, 25.03, 
1262, 3.46, 0.48, 25.05, 
1263, 3.46, 0.48, 25.06, 
1264, 3.46, 0.48, 25.08, 
1265, 3.46, 0.48, 25.10, 
1266, 3.46, 0.48, 25.11, 
1267, 3.46, 0.48, 25.13, 
1268, 3.46, 0.48, 25.15, 
1269, 3.46, 0.48, 25.16, 
1270, 3.46, 0.48, 25.18, 
1271, 3.46, 0.48, 25.20, 
1272, 3.46, 0.48, 25.21, 
1273, 3.46, 0.48, 25.23, 
1274, 3.46, 0.48, 25.25, 
1275, 3.46, 0.48, 25.26, 
1276, 3.46, 0.48, 25.28, 
1277, 3.47, 0.48, 25.30, 
1278, 3.46, 0.48, 25.31, 
1279, 3.47, 0.48, 25.33, 
1280, 3.46, 0.48, 25.35, 
1281, 3.46, 0.48, 25.37, 
1282, 3.46, 0.48, 25.38, 
1283, 3.46, 0.48, 25.40, 
1284, 3.46, 0.48, 25.42, 
1285, 3.46, 0.48, 25.43, 
1286, 3.47, 0.48, 25.45, 
1287, 3.46, 0.48, 25.47, 
1288, 3.46, 0.48, 25.48, 
1289, 3.46, 0.48, 25.50, 
1290, 3.46, 0.48, 25.52, 
1291, 3.46, 0.48, 25.53, 
1292, 3.47, 0.48, 25.55, 
1293, 3.46, 0.48, 25.57, 
1294, 3.46, 0.48, 25.58, 
1295, 3.46, 0.48, 25.60, 
1296, 3.46, 0.48, 25.62, 
1297, 3.46, 0.48, 25.63, 
1298, 3.46, 0.48, 25.65, 
1299, 3.46, 0.48, 25.67, 
1300, 3.46, 0.48, 25.68, 
1301, 3.47, 0.48, 25.70, 
1302, 3.46, 0.48, 25.72, 
1303, 3.46, 0.48, 25.73, 
1304, 3.46, 0.48, 25.75, 
1305, 3.46, 0.48, 25.77, 
1306, 3.46, 0.48, 25.78, 
1307, 3.46, 0.48, 25.80, 
1308, 3.47, 0.48, 25.82, 
1309, 3.47, 0.48, 25.83, 
1310, 3.46, 0.48, 25.85, 
1311, 3.46, 0.48, 25.87, 
1312, 3.46, 0.48, 25.88, 
1313, 3.46, 0.48, 25.90, 
1314, 3.46, 0.48, 25.92, 
1315, 3.46, 0.48, 25.93, 
1316, 3.47, 0.48, 25.95, 
1317, 3.46, 0.48, 25.97, 
1318, 3.46, 0.48, 25.98, 
1319, 3.47, 0.48, 26.00, 
1320, 3.47, 0.48, 26.02, 
1321, 3.47, 0.48, 26.03, 
1322, 3.47, 0.48, 26.05, 
1323, 3.46, 0.48, 26.07, 
1324, 3.47, 0.48, 26.08, 
1325, 3.47, 0.48, 26.10, 
1326, 3.47, 0.48, 26.12, 
1327, 3.47, 0.48, 26.13, 
1328, 3.47, 0.48, 26.15, 
1329, 3.47, 0.48, 26.17, 
1330, 3.46, 0.48, 26.18, 
1331, 3.47, 0.48, 26.20, 
1332, 3.47, 0.48, 26.22, 
1333, 3.47, 0.48, 26.23, 
1334, 3.47, 0.48, 26.25, 
1335, 3.47, 0.48, 26.27, 
1336, 3.47, 0.48, 26.28, 
1337, 3.47, 0.48, 26.30, 
1338, 3.47, 0.48, 26.32, 
1339, 3.47, 0.48, 26.33, 
1340, 3.47, 0.48, 26.35, 
1341, 3.47, 0.48, 26.37, 
1342, 3.47, 0.48, 26.38, 
1343, 3.47, 0.48, 26.40, 
1344, 3.47, 0.48, 26.41, 
1345, 3.47, 0.48, 26.43, 
1346, 3.47, 0.48, 26.45, 
1347, 3.47, 0.48, 26.46, 
1348, 3.47, 0.48, 26.48, 
1349, 3.47, 0.48, 26.50, 
1350, 3.47, 0.48, 26.51, 
1351, 3.47, 0.48, 26.53, 
1352, 3.47, 0.48, 26.55, 
1353, 3.47, 0.48, 26.56, 
1354, 3.47, 0.48, 26.58, 
1355, 3.47, 0.48, 26.60, 
1356, 3.47, 0.48, 26.61, 
1357, 3.47, 0.48, 26.63, 
1358, 3.47, 0.48, 26.65, 
1359, 3.47, 0.48, 26.66, 
1360, 3.47, 0.48, 26.68, 
1361, 3.47, 0.48, 26.70, 
1362, 3.47, 0.48, 26.71, 
1363, 3.47, 0.47, 26.73, 
1364, 3.47, 0.48, 26.75, 
1365, 3.47, 0.48, 26.76, 
1366, 3.47, 0.48, 26.78, 
1367, 3.47, 0.48, 26.80, 
1368, 3.47, 0.48, 26.81, 
1369, 3.47, 0.48, 26.83, 
1370, 3.47, 0.48, 26.85, 
1371, 3.47, 0.48, 26.86, 
1372, 3.47, 0.48, 26.88, 
1373, 3.48, 0.48, 26.89, 
1374, 3.47, 0.48, 26.91, 
1375, 3.47, 0.48, 26.93, 
1376, 3.47, 0.48, 26.94, 
1377, 3.47, 0.48, 26.96, 
1378, 3.47, 0.48, 26.98, 
1379, 3.47, 0.47, 26.99, 
1380, 3.47, 0.47, 27.01, 
1381, 3.47, 0.47, 27.03, 
1382, 3.47, 0.48, 27.04, 
1383, 3.47, 0.47, 27.06, 
1384, 3.47, 0.48, 27.08, 
1385, 3.47, 0.47, 27.09, 
1386, 3.47, 0.47, 27.11, 
1387, 3.47, 0.47, 27.13, 
1388, 3.47, 0.47, 27.14, 
1389, 3.47, 0.47, 27.16, 
1390, 3.47, 0.47, 27.18, 
1391, 3.47, 0.47, 27.19, 
1392, 3.47, 0.47, 27.21, 
1393, 3.47, 0.47, 27.22, 
1394, 3.47, 0.47, 27.24, 
1395, 3.47, 0.47, 27.26, 
1396, 3.47, 0.47, 27.27, 
1397, 3.47, 0.47, 27.29, 
1398, 3.47, 0.47, 27.31, 
1399, 3.48, 0.47, 27.32, 
1400, 3.48, 0.47, 27.34, 
1401, 3.47, 0.47, 27.36, 
1402, 3.47, 0.47, 27.37, 
1403, 3.47, 0.47, 27.39, 
1404, 3.48, 0.47, 27.41, 
1405, 3.48, 0.47, 27.42, 
1406, 3.47, 0.47, 27.44, 
1407, 3.47, 0.47, 27.46, 
1408, 3.48, 0.47, 27.47, 
1409, 3.47, 0.47, 27.49, 
1410, 3.48, 0.47, 27.50, 
1411, 3.47, 0.47, 27.52, 
1412, 3.48, 0.47, 27.54, 
1413, 3.48, 0.47, 27.55, 
1414, 3.47, 0.47, 27.57, 
1415, 3.47, 0.47, 27.59, 
1416, 3.48, 0.47, 27.60, 
1417, 3.48, 0.47, 27.62, 
1418, 3.48, 0.47, 27.64, 
1419, 3.48, 0.47, 27.65, 
1420, 3.48, 0.47, 27.67, 
1421, 3.48, 0.47, 27.69, 
1422, 3.48, 0.47, 27.70, 
1423, 3.48, 0.47, 27.72, 
1424, 3.48, 0.47, 27.73, 
1425, 3.48, 0.47, 27.75, 
1426, 3.48, 0.47, 27.77, 
1427, 3.48, 0.47, 27.78, 
1428, 3.48, 0.47, 27.80, 
1429, 3.48, 0.47, 27.82, 
1430, 3.48, 0.47, 27.83, 
1431, 3.48, 0.47, 27.85, 
1432, 3.48, 0.47, 27.87, 
1433, 3.48, 0.47, 27.88, 
1434, 3.48, 0.47, 27.90, 
1435, 3.48, 0.47, 27.91, 
1436, 3.48, 0.47, 27.93, 
1437, 3.48, 0.47, 27.95, 
1438, 3.48, 0.47, 27.96, 
1439, 3.48, 0.47, 27.98, 
1440, 3.48, 0.47, 28.00, 
1441, 3.48, 0.47, 28.01, 
